sample_index,last_5_mult_1,last_5_mult_2,last_5_mult_3,last_5_mult_4,last_5_mult_5,last_10_mult_1,last_10_mult_2,last_10_mult_3,last_10_mult_4,last_10_mult_5,last_10_mult_6,last_10_mult_7,last_10_mult_8,last_10_mult_9,last_10_mult_10,last_20_mult_1,last_20_mult_2,last_20_mult_3,last_20_mult_4,last_20_mult_5,last_20_mult_6,last_20_mult_7,last_20_mult_8,last_20_mult_9,last_20_mult_10,last_20_mult_11,last_20_mult_12,last_20_mult_13,last_20_mult_14,last_20_mult_15,last_20_mult_16,last_20_mult_17,last_20_mult_18,last_20_mult_19,last_20_mult_20,moving_average_5,moving_average_10,moving_average_20,standard_deviation_5,standard_deviation_10,standard_deviation_20,variance_20,max_20,min_20,median_20,volatility,range_20,skewness,kurtosis,entropy,very_low_count_10,low_count_10,medium_count_10,high_count_10,very_high_count_10,freq_very_low,freq_low,freq_medium,freq_high,freq_very_high,streak_low,streak_high,time_since_high,time_since_very_high,streak_medium,streak_very_low,momentum_5,momentum_10,ema_5,ema_10,slope_5,slope_10,label,category
4949,0.178967,0.046711,0.255942,0.039591,0.153748,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.162141,0.574764,0.06836,0.108742,0.318745,0.055295,0.824716,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.02,0.02219,0.048585,0.037811,0.068305,0.47774,0.228236,0.4461,0.0106,0.0184,0.393323,0.4355,1.0,1.0,0.869551,0.4,0.1,0.4,0.1,0.0,0.35,0.15,0.35,0.1,0.05,0.0,0.0,0.4,0.65,0.05,0.0,-0.58835,-0.543275,0.019977,0.020029,-0.0108,-0.021879,1,LOW
4950,0.046711,0.255942,0.039591,0.153748,0.107422,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.574764,0.06836,0.108742,0.318745,0.055295,0.824716,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.01872,0.02225,0.04835,0.037608,0.068171,0.478106,0.228585,0.4461,0.0106,0.01645,0.395537,0.4355,1.0,1.0,0.888858,0.4,0.1,0.4,0.1,0.0,0.35,0.2,0.3,0.1,0.05,0.05,0.0,0.45,0.7,0.0,0.0,-0.612823,-0.539814,0.017415,0.025055,-0.0084,-0.036715,0,VERY_LOW
4951,0.255942,0.039591,0.153748,0.107422,0.082176,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.06836,0.108742,0.318745,0.055295,0.824716,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.01916,0.0179,0.042025,0.035981,0.033278,0.467178,0.218255,0.4461,0.0106,0.0161,0.444667,0.4355,1.0,1.0,0.838286,0.5,0.1,0.4,0.0,0.0,0.4,0.2,0.3,0.05,0.05,0.1,0.0,0.5,0.75,0.0,0.05,-0.544081,-0.574063,0.019123,0.017078,-0.0628,0.002739,2,MEDIUM
4952,0.039591,0.153748,0.107422,0.082176,0.305862,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.108742,0.318745,0.055295,0.824716,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.02084,0.0207,0.043385,0.051937,0.046599,0.466056,0.217208,0.4461,0.0106,0.01645,0.429693,0.4355,1.0,1.0,0.842739,0.4,0.1,0.5,0.0,0.0,0.35,0.2,0.35,0.05,0.05,0.0,0.0,0.55,0.8,0.05,0.0,-0.51965,-0.522877,0.023683,0.0211,0.1042,0.021164,1,LOW
4953,0.153748,0.107422,0.082176,0.305862,0.090922,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.318745,0.055295,0.824716,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.02148,0.02116,0.04332,0.049553,0.044573,0.466151,0.217297,0.4461,0.0106,0.0161,0.430426,0.4355,1.0,1.0,0.842739,0.3,0.2,0.5,0.0,0.0,0.35,0.2,0.35,0.05,0.05,0.05,0.0,0.6,0.85,0.0,0.0,-0.504155,-0.511542,0.021948,0.021896,0.0286,0.001697,2,MEDIUM
4954,0.107422,0.082176,0.305862,0.090922,0.152676,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.055295,0.824716,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.02146,0.02073,0.04216,0.049566,0.044233,0.466832,0.217932,0.4461,0.0106,0.0161,0.442914,0.4355,1.0,1.0,0.842739,0.3,0.2,0.5,0.0,0.0,0.35,0.2,0.35,0.05,0.05,0.0,0.0,0.65,0.9,0.05,0.0,-0.490987,-0.508302,0.020852,0.021359,0.0164,0.005103,0,VERY_LOW
4955,0.082176,0.305862,0.090922,0.152676,0.008517,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.824716,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.02026,0.01949,0.042035,0.053892,0.046628,0.467035,0.218122,0.4461,0.0104,0.0161,0.444425,0.4357,1.0,1.0,0.842739,0.4,0.2,0.4,0.0,0.0,0.35,0.2,0.35,0.05,0.05,0.05,0.0,0.7,0.95,0.0,0.05,-0.518021,-0.536339,0.017131,0.017968,-0.0582,-0.003406,2,MEDIUM
4956,0.305862,0.090922,0.152676,0.008517,0.180864,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.09795,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.02194,0.02055,0.02088,0.052069,0.04529,0.057454,0.003301,0.0581,0.0104,0.0161,0.110065,0.0477,0.718525,0.316494,0.749099,0.3,0.2,0.5,0.0,0.0,0.35,0.2,0.4,0.05,0.0,0.0,0.0,0.75,1.0,0.05,0.0,0.050766,-0.015805,0.022551,0.021585,-0.0812,-0.00903,2,MEDIUM
4957,0.090922,0.152676,0.008517,0.180864,0.219666,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.218875,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.01926,0.02005,0.02147,0.029812,0.042529,0.057563,0.003313,0.0581,0.0104,0.0183,0.107243,0.0477,0.659941,0.275903,0.721445,0.3,0.2,0.5,0.0,0.0,0.35,0.15,0.45,0.05,0.0,0.0,0.0,0.8,1.0,0.1,0.0,-0.102934,-0.066139,0.020816,0.019905,0.0548,0.014485,1,LOW
4958,0.152676,0.008517,0.180864,0.219666,0.116498,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.037773,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.01964,0.02056,0.020955,0.028741,0.040767,0.05733,0.003287,0.0581,0.0104,0.01675,0.109435,0.0477,0.716795,0.316872,0.749099,0.2,0.3,0.5,0.0,0.0,0.35,0.2,0.4,0.05,0.0,0.05,0.0,0.85,1.0,0.0,0.0,-0.062754,-0.01885,0.020236,0.020511,0.0218,0.000533,0,VERY_LOW
4959,0.008517,0.180864,0.219666,0.116498,0.077668,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.099329,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.01846,0.01996,0.021075,0.030533,0.041842,0.056915,0.003239,0.0581,0.0104,0.01675,0.108023,0.0477,0.726203,0.325753,0.749099,0.3,0.3,0.4,0.0,0.0,0.35,0.2,0.4,0.05,0.0,0.1,0.0,0.9,1.0,0.0,0.05,-0.124081,-0.052906,0.016967,0.018857,0.0038,-0.006642,2,MEDIUM
4960,0.180864,0.219666,0.116498,0.077668,0.255273,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.382088,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.02286,0.02156,0.021905,0.033092,0.045188,0.057858,0.003348,0.0581,0.0104,0.01865,0.105653,0.0477,0.627328,0.241029,0.721445,0.3,0.2,0.5,0.0,0.0,0.35,0.15,0.45,0.05,0.0,0.0,0.0,0.95,1.0,0.05,0.0,0.043597,-0.01575,0.02377,0.021078,0.0112,0.002182,4,VERY_HIGH
4961,0.219666,0.116498,0.077668,0.255273,0.916223,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.055295,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.15424,0.08809,0.052995,1.0,0.987316,0.720238,0.518742,0.6799,0.0104,0.01865,0.543627,0.6695,1.0,1.0,0.721445,0.2,0.2,0.5,0.0,0.1,0.35,0.15,0.45,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.662232,0.243073,0.144399,1.0,0.711091,4,VERY_HIGH
4962,0.116498,0.077668,0.255273,0.916223,0.686916,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.012653,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.19604,0.10765,0.064175,1.0,1.0,0.745453,0.5557,0.6799,0.0104,0.02025,0.464638,0.6695,1.0,1.0,0.767564,0.2,0.2,0.4,0.0,0.2,0.3,0.15,0.45,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.677444,0.239512,0.15769,1.0,0.810073,2,MEDIUM
4963,0.077668,0.255273,0.916223,0.686916,0.240721,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.194583,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.19868,0.10916,0.06516,1.0,1.0,0.743991,0.553523,0.6799,0.0104,0.02155,0.456716,0.6695,1.0,1.0,0.750556,0.2,0.1,0.5,0.0,0.2,0.25,0.15,0.5,0.0,0.1,0.0,0.0,0.05,0.05,0.05,0.0,1.0,0.675261,0.169406,0.1352,0.4722,0.602424,3,HIGH
4964,0.255273,0.916223,0.686916,0.240721,0.521091,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.178967,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.21786,0.11816,0.069445,1.0,0.993203,0.743998,0.553533,0.6799,0.0104,0.02155,0.428539,0.6695,1.0,1.0,0.851549,0.2,0.1,0.4,0.1,0.2,0.25,0.15,0.45,0.05,0.1,0.0,0.05,0.0,0.1,0.0,0.0,1.0,0.70149,0.152054,0.129337,-0.988,0.484945,0,VERY_LOW
4965,0.916223,0.686916,0.240721,0.521091,0.018713,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.046711,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.21356,0.11821,0.06885,1.0,0.993067,0.745043,0.555089,0.6799,0.0104,0.02025,0.43285,0.6695,1.0,1.0,0.865098,0.2,0.1,0.4,0.1,0.2,0.3,0.15,0.4,0.05,0.1,0.05,0.0,0.05,0.15,0.0,0.05,1.0,0.716921,0.19027,0.109497,-1.0,0.224255,0,VERY_LOW
4966,0.686916,0.240721,0.521091,0.018713,0.04318,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.255942,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.08002,0.11713,0.06884,0.431544,0.995784,0.745062,0.555117,0.6799,0.0104,0.02025,0.432924,0.6695,1.0,1.0,0.865098,0.3,0.1,0.3,0.1,0.2,0.3,0.15,0.4,0.05,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.162406,0.701482,0.072523,0.092412,-0.936,-0.018339,0,VERY_LOW
4967,0.240721,0.521091,0.018713,0.04318,0.086593,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.039591,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.0357,0.11587,0.06796,0.189464,0.998794,0.74638,0.557084,0.6799,0.0104,0.01865,0.439306,0.6695,1.0,1.0,0.869551,0.4,0.1,0.2,0.1,0.2,0.35,0.15,0.35,0.05,0.1,0.15,0.0,0.15,0.25,0.0,0.15,-0.474691,0.704974,0.026162,0.07692,-0.2576,-0.24937,0,VERY_LOW
4968,0.521091,0.018713,0.04318,0.086593,0.048455,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.153748,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.03214,0.11541,0.067985,0.195257,0.999955,0.746334,0.557014,0.6799,0.0104,0.01865,0.439117,0.6695,1.0,1.0,0.869551,0.5,0.0,0.2,0.1,0.2,0.35,0.15,0.35,0.05,0.1,0.2,0.0,0.2,0.3,0.0,0.2,-0.527249,0.69758,0.03213,0.064831,-0.3828,-0.49383,0,VERY_LOW
4969,0.018713,0.04318,0.086593,0.048455,0.061926,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.107422,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.01276,0.11531,0.067635,0.0066,1.0,0.746932,0.557907,0.6799,0.0104,0.01675,0.441743,0.6695,1.0,1.0,0.865098,0.5,0.0,0.2,0.1,0.2,0.4,0.15,0.3,0.05,0.1,0.25,0.0,0.25,0.35,0.0,0.25,-0.81134,0.704887,0.012777,0.057895,0.0102,-0.740036,2,MEDIUM
4970,0.04318,0.086593,0.048455,0.061926,0.243569,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.082176,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.01672,0.11514,0.06835,0.035262,1.0,0.745867,0.556318,0.6799,0.0104,0.01865,0.436499,0.6695,1.0,1.0,0.835234,0.5,0.0,0.2,0.1,0.2,0.4,0.1,0.35,0.05,0.1,0.0,0.0,0.3,0.4,0.05,0.0,-0.755377,0.684565,0.018922,0.139994,0.0708,-0.942885,3,HIGH
4971,0.086593,0.048455,0.061926,0.243569,0.465983,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.305862,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.03138,0.0557,0.071895,0.139362,0.342947,0.743478,0.55276,0.6799,0.0104,0.0216,0.413647,0.6695,1.0,1.0,0.885807,0.5,0.0,0.2,0.2,0.1,0.35,0.1,0.35,0.1,0.1,0.0,0.05,0.0,0.45,0.0,0.0,-0.56353,-0.225259,0.04147,0.07048,0.3188,-0.222206,0,VERY_LOW
4972,0.048455,0.061926,0.243569,0.465983,0.035941,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.090922,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.03076,0.03323,0.07044,0.141319,0.16759,0.745668,0.556021,0.6799,0.0104,0.01865,0.423434,0.6695,1.0,1.0,0.881353,0.6,0.0,0.2,0.2,0.0,0.4,0.1,0.3,0.1,0.1,0.05,0.0,0.05,0.5,0.0,0.05,-0.563316,-0.528251,0.031264,0.032091,0.1416,-0.02903,0,VERY_LOW
4973,0.061926,0.243569,0.465983,0.035941,0.048455,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.152676,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.03076,0.03145,0.070305,0.141319,0.17047,0.745924,0.556402,0.6799,0.0104,0.01865,0.424393,0.6695,1.0,1.0,0.826887,0.7,0.0,0.1,0.2,0.0,0.45,0.05,0.3,0.1,0.1,0.1,0.0,0.1,0.55,0.0,0.1,-0.562478,-0.552663,0.025115,0.03927,-0.041,-0.055552,0,VERY_LOW
4974,0.243569,0.465983,0.035941,0.048455,0.008517,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.008517,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.03018,0.02147,0.069815,0.143217,0.110336,0.746822,0.557744,0.6799,0.0104,0.016,0.427887,0.6695,1.0,1.0,0.80988,0.8,0.0,0.1,0.1,0.0,0.5,0.05,0.25,0.1,0.1,0.15,0.0,0.15,0.6,0.0,0.15,-0.567715,-0.692473,0.022501,0.020672,-0.2272,0.026485,0,VERY_LOW
4975,0.465983,0.035941,0.048455,0.008517,0.035941,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.180864,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.0264,0.02156,0.069885,0.147789,0.110128,0.746685,0.557538,0.6799,0.0104,0.016,0.427379,0.6695,1.0,1.0,0.80988,0.8,0.0,0.1,0.1,0.0,0.5,0.05,0.25,0.1,0.1,0.2,0.0,0.2,0.65,0.0,0.2,-0.622237,-0.691493,0.026151,0.019234,-0.2976,0.001842,2,MEDIUM
4976,0.035941,0.048455,0.008517,0.035941,0.156934,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.219666,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.01342,0.0224,0.069765,0.018271,0.109059,0.746878,0.557826,0.6799,0.0104,0.016,0.428225,0.6695,1.0,1.0,0.80988,0.7,0.0,0.2,0.1,0.0,0.5,0.05,0.25,0.1,0.1,0.0,0.0,0.25,0.7,0.05,0.0,-0.80764,-0.678922,0.014595,0.019845,0.0338,-0.011685,1,LOW
4977,0.048455,0.008517,0.035941,0.156934,0.092346,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.116498,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.01412,0.02244,0.069155,0.018059,0.108992,0.747858,0.559292,0.6799,0.0104,0.0151,0.432569,0.6695,1.0,1.0,0.844541,0.6,0.1,0.2,0.1,0.0,0.5,0.1,0.2,0.1,0.1,0.05,0.0,0.3,0.75,0.0,0.0,-0.795821,-0.675512,0.014922,0.018696,0.0316,-0.02943,0,VERY_LOW
4978,0.008517,0.035941,0.156934,0.092346,0.066769,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.077668,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.01434,0.02255,0.06898,0.017696,0.108753,0.748173,0.559762,0.6799,0.0104,0.0146,0.433849,0.6695,1.0,1.0,0.783504,0.6,0.1,0.2,0.1,0.0,0.55,0.05,0.2,0.1,0.1,0.1,0.0,0.35,0.8,0.0,0.05,-0.792114,-0.673094,0.014205,0.017877,0.0198,-0.052327,2,MEDIUM
4979,0.035941,0.156934,0.092346,0.066769,0.154815,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.255273,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.01634,0.02326,0.069285,0.017865,0.10776,0.747645,0.558972,0.6799,0.0104,0.0151,0.431634,0.6695,1.0,1.0,0.80988,0.5,0.1,0.3,0.1,0.0,0.5,0.05,0.25,0.1,0.1,0.0,0.0,0.4,0.85,0.05,0.0,-0.764163,-0.664285,0.016454,0.020675,0.0204,-0.067006,2,MEDIUM
4980,0.156934,0.092346,0.066769,0.154815,0.197226,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.916223,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.01894,0.02267,0.068905,0.020124,0.107103,0.748159,0.559742,0.6799,0.0104,0.0151,0.434313,0.6695,1.0,1.0,0.80988,0.5,0.1,0.3,0.1,0.0,0.5,0.05,0.25,0.1,0.1,0.0,0.0,0.45,0.9,0.1,0.0,-0.725129,-0.670996,0.020395,0.028792,0.027,-0.055406,2,MEDIUM
4981,0.092346,0.066769,0.154815,0.197226,0.279354,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.686916,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.02206,0.01774,0.03672,0.040464,0.038107,0.261798,0.068538,0.2365,0.0104,0.0151,0.285183,0.2261,1.0,0.785494,0.768962,0.5,0.1,0.4,0.0,0.0,0.5,0.05,0.3,0.1,0.05,0.0,0.0,0.5,0.95,0.15,0.0,-0.399237,-0.516885,0.024965,0.020231,0.106,0.043127,3,HIGH
4982,0.066769,0.154815,0.197226,0.279354,0.546886,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.240721,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.04382,0.02897,0.0311,0.20404,0.162764,0.165538,0.027403,0.1241,0.0104,0.0151,0.21291,0.1137,0.745279,0.216281,0.709639,0.4,0.1,0.4,0.1,0.0,0.5,0.05,0.3,0.15,0.0,0.0,0.05,0.0,1.0,0.0,0.0,0.409003,-0.068489,0.057786,0.03921,0.4736,0.151236,2,MEDIUM
4983,0.154815,0.197226,0.279354,0.546886,0.255942,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.255942,0.521091,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.255942,0.0476,0.03097,0.03121,0.19326,0.160453,0.165542,0.027404,0.1241,0.0104,0.0151,0.212165,0.1137,0.74134,0.213697,0.709639,0.3,0.1,0.5,0.1,0.0,0.5,0.05,0.3,0.15,0.0,0.0,0.0,0.05,1.0,0.05,0.0,0.525152,-0.00769,0.050253,0.037708,0.247,0.133127,2,MEDIUM
4984,0.197226,0.279354,0.546886,0.255942,0.281741,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.255942,0.281741,0.018713,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.255942,0.281741,0.05084,0.03359,0.02753,0.184372,0.156828,0.138934,0.019303,0.1241,0.0104,0.0151,0.201865,0.1137,0.962202,0.529076,0.679775,0.2,0.1,0.6,0.1,0.0,0.5,0.05,0.35,0.1,0.0,0.0,0.0,0.1,1.0,0.1,0.0,0.846713,0.220124,0.046281,0.037695,0.0398,0.111842,2,MEDIUM
4985,0.279354,0.546886,0.255942,0.281741,0.277547,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.255942,0.281741,0.277547,0.04318,0.086593,0.048455,0.061926,0.243569,0.465983,0.035941,0.048455,0.008517,0.035941,0.156934,0.092346,0.066769,0.154815,0.197226,0.279354,0.546886,0.255942,0.281741,0.277547,0.05306,0.036,0.02878,0.177751,0.152565,0.13786,0.019005,0.1241,0.0104,0.01785,0.191605,0.1137,0.936621,0.509788,0.687128,0.1,0.1,0.7,0.1,0.0,0.45,0.05,0.4,0.1,0.0,0.0,0.0,0.15,1.0,0.15,0.0,0.843641,0.250869,0.044322,0.038551,-0.1762,0.085309,1,LOW
